mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	minDistance	offset	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
42	41	1/4	1/4	2/4	2	1	I6(13)						f	VII/v		I6(13)	I		6	13				M	1	0	2, -1, -2	1	-2.0	2.0	0	3	0.0	0.0	0.375	0.0
42	41	3/8	3/8	2/4	2	1	ii7	-3.26869	5.81059		/	iv7/vi	f	VII/v		ii7	ii		7					mm7	1	0	0, -3, 1, -2		0.0	0.0	0	6	0.0	0.0	0.625	0.0
43	42	0	0	2/4	2	1	i6/vi						f	VII/v		i6/vi	i		6		vi			m	1	0	-2, 2, 1		1.0	-2.0	1	5	0.16666666666666666	0.0625	0.5625	0.1
43	42	1/8	1/8	2/4	2	1	V7/vi						f	VII/v		V7/vi	V		7		vi			Mm7	1	0	2, 6, 3, 0		2.0	2.0	0	5	0.0	0.0	0.625	0.0
43	42	1/4	1/4	2/4	2	1	VI/vi					III/ii	f	VII/v		VI/vi	VI				vi			M	1	0	-3, 1, -2		-3.0	-3.0	1	4	0.2	0.0625	0.6875	0.08333333333333333
43	42	3/8	3/8	2/4	2	1	v.V43	-1.06422	5.33893		/		f	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	3	0.0	0.0	0.375	0.0
44	43	0	0	2/4	2	1	i[i}{						f	v	i	i	i						}{	m	1	1	0, -3, 1		0.0	0.0	2	11	0.15384615384615385	0.25	1.875	0.11764705882352941
45	44	0	0	2/4	2	1	iv6						f	v	i	iv6	iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	0	4	0.0	0.0	0.875	0.0
45	44	1/8	1/8	2/4	2	1	V						f	v	i	V	V							M	1	1	1, 5, 2		1.0	1.0	0	3	0.0	0.0	0.375	0.0
45	44	1/4	1/4	2/4	2	1	i						f	v	i	i	i							m	1	1	0, -3, 1		0.0	0.0	0	5	0.0	0.0	0.75	0.0
46	45	0	0	2/4	2	1	iv6						f	v	i	iv6	iv		6					m	1	1	-4, 0, -1		-1.0	-4.0	1	7	0.125	0.0625	1.1875	0.05
46	45	1/4	1/4	2/4	2	1	V7						f	v	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	6	0.0	0.0	0.75	0.0
47	46	0	0	2/4	2	1	i]|PAC}						f	v	i	i	i					PAC	}	m	1	1	0, -3, 1		0.0	0.0	5	14	0.2631578947368421	0.375	2.625	0.125
48	47	1/4	1/4	2/4	2	1	VIM43					i6(+6)	f	v		VIM43	VI	M	43					MM7	1	1	-3, 1, -4, 0		-4.0	-3.0	0	4	0.0	0.0	0.75	0.0
48	47	3/8	3/8	2/4	2	1	ii%7						f	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2.0	2.0	0	3	0.0	0.0	0.375	0.0
49	48	0	0	2/4	2	1	i						f	v		i	i							m	1	1	0, -3, 1		0.0	0.0	1	5	0.16666666666666666	0.0	0.625	0.0
49	48	1/8	1/8	2/4	2	1	i6						f	v		i6	i		6					m	1	1	-3, 1, 0		0.0	-3.0	2	3	0.4	0.125	0.5	0.2
49	48	1/4	1/4	2/4	2	1	i2						f	v		i2	i		2					mm7	1	1	-2, 0, -3, 1		0.0	-2.0	0	4	0.0	0.0	0.75	0.0
49	48	3/8	3/8	2/4	2	1	iv7						f	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1.0	-1.0	0	3	0.0	0.0	0.375	0.0
50	49	0	0	2/4	2	1	i(9)						f	v		i(9)	i			9				m	1	1	0, -3, 1	2	0.0	0.0	0	4	0.0	0.0	0.375	0.0
50	49	1/8	1/8	2/4	2	1	iv						f	v		iv	iv							m	1	1	-1, -4, 0		-1.0	-1.0	3	4	0.42857142857142855	0.3125	0.4375	0.4166666666666667
50	49	3/8	3/8	2/4	2	1	i.ii7						f	i		ii7	ii		7					mm7	1	1	1, -2, 2, -1		1.0	1.0	0	4	0.0	0.0	0.5	0.0
